idno,formid,form_model,title,nation,year_start,year_end,repositoryid,repo_title,created,changed,varcount,total_views,authoring_entity,total_downloads,rank,type,id,url,link_da,thumbnail
UNHCR_SSD_2023_RMS,3,licensed,Results Monitoring Survey (RMS) - 2023,South Sudan,2023,2024,EHA,East and Horn of Africa,2024-08-29T15:04:31+00:00,2024-09-30T11:39:57+00:00,237,13031,UNHCR,92,1,survey,1191,https://microdata.unhcr.org/index.php/catalog/1191,,
UNHCR_COL_2023_HFS_Q1_v2.1,3,licensed,High Frequency Survey - Q1 2023,Colombia,2023,2023,SA,Americas,2024-09-30T01:56:01+00:00,2024-09-30T02:00:04+00:00,392,14937,UNHCR,0,1,survey,1196,https://microdata.unhcr.org/index.php/catalog/1196,,
UNHCR_SDN_2023_INF,3,licensed,Refugee Influx Rapid Needs Assessment - 2023,Sudan,2023,2023,EHA,East and Horn of Africa,2024-09-30T08:55:17+00:00,2024-10-01T08:17:05+00:00,290,13776,UNHCR,118,1,survey,1197,https://microdata.unhcr.org/index.php/catalog/1197,,
UNHCR_BFA_2023_RMS,3,licensed,Results Monitoring Survey (RMS) - 2023,Burkina Faso,2023,2023,WA,West and Central Africa,2024-09-30T09:49:30+00:00,2024-10-03T12:44:14+00:00,355,18596,UNHCR,139,1,survey,1198,https://microdata.unhcr.org/index.php/catalog/1198,,
JDC_EHAGL_econ_prog_2024,5,remote,Refugee Economies Programme,"Kenya, Uganda, Ethiopia",2016,2018,EHA,East and Horn of Africa,2024-09-30T13:10:40+00:00,2024-10-03T12:10:25+00:00,231,15887,"University of Oxford, Refugee Studies Centre",361,1,survey,1200,https://microdata.unhcr.org/index.php/catalog/1200,,
UNHCR_POL_2024_SEIS,3,licensed,Socio-Economic Insights Survey (SEIS) - 2024,Poland,2024,2024,EURO,Europe,2024-09-30T15:03:50+00:00,2024-10-03T11:54:00+00:00,765,31312,"United Nations High Commissioner for Refugees (UNHCR), International Organization for Migration (IOM)",215,1,survey,1201,https://microdata.unhcr.org/index.php/catalog/1201,,
UNHCR_COL_2023_HFS_Q2_v2.1,3,licensed,High Frequency Survey - Q2 2023,Colombia,2023,2023,SA,Americas,2024-10-01T11:09:43+00:00,2024-10-01T11:09:43+00:00,374,15340,UNHCR,0,1,survey,1202,https://microdata.unhcr.org/index.php/catalog/1202,,
UNHCR_COL_2023_HFS_Q3_v2.1,3,licensed,High Frequency Survey - Q3 2023,Colombia,2023,2023,SA,Americas,2024-10-01T12:28:07+00:00,2024-10-03T13:26:01+00:00,386,17038,UNHCR,0,1,survey,1203,https://microdata.unhcr.org/index.php/catalog/1203,,
UNHCR_COL_2023_HFS_Q4_v2.1,3,licensed,High Frequency Survey - Q4 2023,Colombia,2023,2023,SA,Americas,2024-10-01T12:32:44+00:00,2024-10-03T13:25:48+00:00,397,18901,UNHCR,0,1,survey,1204,https://microdata.unhcr.org/index.php/catalog/1204,,
UNHCR_COL_2024_HFS_Q1_v2.1,3,licensed,High Frequency Survey - Q1 2024,Colombia,2024,2024,SA,Americas,2024-10-01T12:41:33+00:00,2024-10-03T13:25:16+00:00,380,17144,UNHCR,0,1,survey,1205,https://microdata.unhcr.org/index.php/catalog/1205,,
UNHCR_COL_2024_HFS_Q2_v2.1,3,licensed,High Frequency Survey - Q2 2024,Colombia,2024,2024,SA,Americas,2024-10-01T13:00:07+00:00,2024-10-03T13:24:50+00:00,386,16935,UNHCR,0,1,survey,1206,https://microdata.unhcr.org/index.php/catalog/1206,,
UNHCR_IND_2024_RMS_anon_data_v2.1,3,licensed,Results Monitoring Survey 2024,India,2024,2024,ASIA,Asia Pacific,2024-10-04T07:38:10+00:00,2024-10-04T08:01:05+00:00,218,19536,UNHCR,120,1,survey,1207,https://microdata.unhcr.org/index.php/catalog/1207,,
UNHCR_PHI_2023_RMS_anon_data_v2.1,3,licensed,Results Monitoring Survey 2023,Philippines,2023,2024,ASIA,Asia Pacific,2024-10-04T07:41:26+00:00,2024-10-04T07:41:26+00:00,393,14438,UNHCR,77,1,survey,1208,https://microdata.unhcr.org/index.php/catalog/1208,,
UNHCR_BGD_2023Q3_jpm_anon_data_v2.1,3,licensed,Joint Protection Monitoring - Q3 2023,Bangladesh,2023,2023,ASIA,Asia Pacific,2024-10-04T07:53:36+00:00,2024-10-04T07:53:36+00:00,30,2726,"UNHCR, IOM, IRC, DRC, OXFAM, HI",192,1,survey,1209,https://microdata.unhcr.org/index.php/catalog/1209,,
UNHCR_BGD_2023Q4_jpm_anon_data_v2.1,3,licensed,Joint Protection Monitoring - Q4 2023,Bangladesh,2023,2023,ASIA,Asia Pacific,2024-10-04T07:58:12+00:00,2024-10-04T07:58:12+00:00,28,2996,"UNHCR, IOM, IRC, DRC, OXFAM, HI",420,1,survey,1210,https://microdata.unhcr.org/index.php/catalog/1210,,
UNHCR_LBR_2023_RMS,3,licensed,Results Monitoring Survey (RMS) - 2023,Liberia,2023,2024,WA,West and Central Africa,2024-10-22T13:49:46+00:00,2024-12-10T12:27:54+00:00,224,8789,UNHCR,75,1,survey,1211,https://microdata.unhcr.org/index.php/catalog/1211,,
UNHCR_EU_2024_SEIS,3,licensed,Socio-Economic Insights Survey (SEIS) - 2024,"Bulgaria, Czechia, Estonia...and 7 more",2024,2024,EURO,Europe,2024-10-29T15:19:12+00:00,2025-03-18T09:33:48+00:00,784,26433,"United Nations High Commissioner for Refugees, International Organization for Migration, Impact - REACH, SHC, Sociofactor, TARKI Social Research Institute",97,1,survey,1212,https://microdata.unhcr.org/index.php/catalog/1212,,
UNHCR_CZE_2024_SEIS,3,licensed,Socio-Economic Insights Survey (SEIS) - 2024,Czechia,2024,2024,EURO,Europe,2024-10-30T09:42:20+00:00,2025-03-18T09:37:52+00:00,809,27026,SocioFactor,0,1,survey,1213,https://microdata.unhcr.org/index.php/catalog/1213,,
UNHCR_BUL_2024_SEIS,3,licensed,Socio-Economic Insights Survey (SEIS) - 2024,Bulgaria,2024,2024,EURO,Europe,2024-10-30T10:26:12+00:00,2025-01-09T15:52:04+00:00,776,27419,"UNHCR, Global Metrics Ltd",0,1,survey,1214,https://microdata.unhcr.org/index.php/catalog/1214,,
UNHCR_SVK_2024_SEIS,3,licensed,Socio-Economic Insights Survey (SEIS) - 2024,Slovakia,2024,2024,EURO,Europe,2024-10-30T10:39:18+00:00,2025-03-18T09:42:06+00:00,777,37486,"UNHCR, International Organization for Migration",0,1,survey,1215,https://microdata.unhcr.org/index.php/catalog/1215,,
UNHCR_HUN_2024_SEIS,3,licensed,Socio-Economic Insights Survey (SEIS) - 2024,Hungary,2024,2024,EURO,Europe,2024-10-31T12:12:29+00:00,2025-01-09T15:51:55+00:00,774,29078,"UNHCR, Scale Research Kft.",0,1,survey,1216,https://microdata.unhcr.org/index.php/catalog/1216,,
UNHCR_ZWE_2023_JAM,3,licensed,Joint Assessment - 2023,Zimbabwe,2023,2023,SAO,Southern Africa,2024-11-26T10:30:21+00:00,2025-01-09T15:51:45+00:00,747,26962,"UNHCR, World Food Programme",0,1,survey,1217,https://microdata.unhcr.org/index.php/catalog/1217,,
UNHCR_AFG_2024my_RHAF_anon_data_v2.1,3,licensed,Rapid Household Assessments 2024 January-June,Afghanistan,2024,2024,ASIA,Asia Pacific,2024-12-06T04:58:02+00:00,2024-12-09T04:40:30+00:00,265,14993,UNHCR,134,1,survey,1219,https://microdata.unhcr.org/index.php/catalog/1219,,
UNHCR_AFG_2024my_CBPM_anon_data_v2.1,3,licensed,Community Based Protection Monitoring 2024 January-June,Afghanistan,2024,2024,ASIA,Asia Pacific,2024-12-06T07:17:10+00:00,2024-12-06T07:17:10+00:00,363,17388,UNHCR,212,1,survey,1221,https://microdata.unhcr.org/index.php/catalog/1221,,
UNHCR_EST_2024_SEIS,3,licensed,Socio-Economic Insights Survey (SEIS) - 2024,Estonia,2024,2024,EURO,Europe,2024-12-13T10:40:18+00:00,2025-01-09T15:30:37+00:00,805,27092,"UNHCR, International Organization for Migration",95,1,survey,1222,https://microdata.unhcr.org/index.php/catalog/1222,,
UNHCR_LVA_2024_SEIS,3,licensed,Socio-Economic Insights Survey (SEIS) - 2024,Latvia,2024,2024,EURO,Europe,2024-12-13T14:06:04+00:00,2025-01-09T15:51:09+00:00,819,28566,"UNHCR, Gribu palīdzēt bēgļiem (I Want to Help Refugees), SKDS",89,1,survey,1223,https://microdata.unhcr.org/index.php/catalog/1223,,
UNHCR_LTU_2024_SEIS,3,licensed,Socio-Economic Insights Survey (SEIS) - 2024,Lithuania,2024,2024,EURO,Europe,2024-12-13T14:41:21+00:00,2025-01-09T15:51:34+00:00,808,24434,"UNHCR, IOM, Lithuanian Red Cross",134,1,survey,1224,https://microdata.unhcr.org/index.php/catalog/1224,,
UNHCR_BGD_2024_nfi_anon_data_v2.1,3,licensed,"Post-Distribution Monitoring of In-Kind Assistance, 2024",Bangladesh,2024,2024,ASIA,Asia Pacific,2024-12-20T08:29:02+00:00,2024-12-20T08:29:02+00:00,740,14416,UNHCR,69,1,survey,1225,https://microdata.unhcr.org/index.php/catalog/1225,,
UNHCR_ROU_2024_SEIS,3,licensed,Socio-Economic Insights Survey (SEIS) - 2024,Romania,2024,2024,EURO,Europe,2024-12-20T10:12:38+00:00,2025-03-18T09:39:27+00:00,778,28982,"United Nations High Commissioner for Refugees (UNHCR), International Organization for Migration (IOM), Centre for the Comparative Study of Migration (CSCM), Romanian National Council for Refugees (CNRR)",0,1,survey,1226,https://microdata.unhcr.org/index.php/catalog/1226,,
UNHCR_MDA_2024_SEIS,3,licensed,Socio-Economic Insights Survey (SEIS) - 2024,Moldova (the Republic of),2024,2024,EURO,Europe,2024-12-20T11:03:18+00:00,2025-03-18T09:41:34+00:00,777,27641,"United Nations High Commissioner for Refugees (UNHCR), Impact - REACH",0,1,survey,1227,https://microdata.unhcr.org/index.php/catalog/1227,,
UNHCR_ZWE_2023_RMS,3,licensed,Results Monitoring Survey - 2023,Zimbabwe,2023,2023,SAO,Southern Africa,2024-12-20T11:13:09+00:00,2025-01-09T15:31:41+00:00,263,12595,"United Nations High Commissioner for Refugees (UNHCR), ZimStat",0,1,survey,1228,https://microdata.unhcr.org/index.php/catalog/1228,,
UNHCR_RBA_2023_MMM_Q1_v2.1,3,licensed,"Americas: Mixed Movements Monitoring, 2023 Q1","Costa Rica, Mexico, Guatemala...and 1 more",2023,2023,SA,Americas,2024-12-22T20:54:09+00:00,2025-01-09T20:10:07+00:00,122,7917,"UNHCR, WFP",0,1,survey,1229,https://microdata.unhcr.org/index.php/catalog/1229,,
UNHCR_RBA_2023_MMM_Q2_v2.1,3,licensed,"Americas: Mixed Movements Monitoring, 2023 Q2","Costa Rica, Mexico, Guatemala...and 2 more",2023,2023,SA,Americas,2024-12-27T20:42:38+00:00,2025-01-09T20:10:05+00:00,122,8128,"UNHCR, WFP",0,1,survey,1231,https://microdata.unhcr.org/index.php/catalog/1231,,
UNHCR_RBA_2023_MMM_Q3_v2.1,3,licensed,"Americas: Mixed Movements Monitoring, 2023 Q3","Costa Rica, Mexico, Guatemala...and 2 more",2023,2023,SA,Americas,2024-12-27T20:43:42+00:00,2025-01-09T20:10:02+00:00,122,6847,"UNHCR, WFP",0,1,survey,1232,https://microdata.unhcr.org/index.php/catalog/1232,,
UNHCR_RBA_2023_MMM_Q4_v2.1,3,licensed,"Americas: Mixed Movements Monitoring, 2023 Q4","Costa Rica, Mexico, Guatemala...and 2 more",2023,2023,SA,Americas,2024-12-27T20:44:20+00:00,2025-01-09T20:09:59+00:00,122,6679,"UNHCR, WFP",0,1,survey,1233,https://microdata.unhcr.org/index.php/catalog/1233,,
UNHCR_RBA_2024_MMM_Q1_v2.1,3,licensed,"Americas: Mixed Movements Monitoring, 2024 Q1","Costa Rica, Mexico, Guatemala...and 2 more",2024,2024,SA,Americas,2024-12-27T20:47:25+00:00,2025-01-09T20:09:56+00:00,122,6763,"UNHCR, WFP",0,1,survey,1234,https://microdata.unhcr.org/index.php/catalog/1234,,
UNHCR_RBA_2024_MMM_Q2_v2.1,3,licensed,"Americas: Mixed Movements Monitoring, 2024 Q2","Costa Rica, Mexico, Guatemala...and 2 more",2024,2024,SA,Americas,2024-12-27T20:48:04+00:00,2025-01-09T20:09:54+00:00,122,7913,"UNHCR, WFP, UNICEF",0,1,survey,1235,https://microdata.unhcr.org/index.php/catalog/1235,,
UNHCR_RBA_2024_MMM_Q3_v2.1,3,licensed,"Americas: Mixed Movements Monitoring, 2024 Q3","Chile, Costa Rica, Mexico...and 3 more",2024,2024,SA,Americas,2024-12-27T20:48:41+00:00,2025-01-09T20:09:52+00:00,122,7837,"UNHCR, WFP, UNICEF",0,1,survey,1236,https://microdata.unhcr.org/index.php/catalog/1236,,
UNHCR_MEX_2023_PM_H2_v2.1,3,licensed,"Protection Monitoring 2023, H2",Mexico,2023,2023,SA,Americas,2025-01-05T00:53:48+00:00,2025-01-05T01:48:37+00:00,78,4978,UNHCR,85,1,survey,1238,https://microdata.unhcr.org/index.php/catalog/1238,,
UNHCR_MEX_2024_PM_H1_v2.1,3,licensed,"Protection Monitoring 2024, H1",Mexico,2024,2024,SA,Americas,2025-01-05T01:21:33+00:00,2025-01-05T01:48:41+00:00,78,5274,UNHCR,89,1,survey,1239,https://microdata.unhcr.org/index.php/catalog/1239,,
UNHCR_BUL_2023_PDM,3,licensed,Post-Distribution Monitoring of Cash-Based Interventions - 2023,Bulgaria,2023,2023,EURO,Europe,2025-01-20T14:17:19+00:00,2025-03-18T09:30:49+00:00,117,6107,UNHCR,95,1,survey,1241,https://microdata.unhcr.org/index.php/catalog/1241,,
UNHCR_BUL_2024_PDM,3,licensed,Post-Distribution Monitoring of Cash-Based Interventions - 2024,Bulgaria,2024,2024,EURO,Europe,2025-01-21T13:56:59+00:00,2025-03-18T09:31:51+00:00,323,14377,UNHCR,88,1,survey,1242,https://microdata.unhcr.org/index.php/catalog/1242,,
UNHCR_BUL_2025_PDM,3,licensed,Post-Distribution Monitoring of Cash-Based Interventions - 2025,Bulgaria,2025,2025,EURO,Europe,2025-01-31T16:13:28+00:00,2025-03-18T09:32:57+00:00,328,15144,UNHCR,107,1,survey,1243,https://microdata.unhcr.org/index.php/catalog/1243,,
UNHCR_SSD_2024_CBP,3,licensed,Community-Based Assessment - 2024,South Sudan,2024,2024,EHA,East and Horn of Africa,2025-02-28T10:28:58+00:00,2025-02-28T13:37:29+00:00,617,22854,UNHCR,0,1,survey,1245,https://microdata.unhcr.org/index.php/catalog/1245,,
UNHCR_LBN_2023_PM_Q2_v2.1,3,licensed,Protection Monitoring - Q2 2023,Lebanon,2023,2023,MENA,Middle East and North Africa,2025-02-28T19:01:57+00:00,2025-08-05T03:35:01+00:00,527,20896,UNHCR,0,1,survey,1246,https://microdata.unhcr.org/index.php/catalog/1246,,
UNHCR_LBN_2023_PM_Q3_v2.1,3,licensed,Protection Monitoring - Q3 2023,Lebanon,2023,2023,MENA,Middle East and North Africa,2025-02-28T20:57:24+00:00,2025-08-05T03:35:03+00:00,527,18825,UNHCR,0,1,survey,1247,https://microdata.unhcr.org/index.php/catalog/1247,,
UNHCR_LBN_2023_PM_Q4_v2.1,3,licensed,Protection Monitoring - Q4 2023,Lebanon,2023,2023,MENA,Middle East and North Africa,2025-02-28T21:00:02+00:00,2025-08-05T03:35:06+00:00,527,18492,UNHCR,0,1,survey,1248,https://microdata.unhcr.org/index.php/catalog/1248,,
UNHCR_LBN_2024_PM_Q1_v2.1,3,licensed,Protection Monitoring - Q1 2024,Lebanon,2024,2024,MENA,Middle East and North Africa,2025-03-03T20:42:44+00:00,2025-08-05T03:35:09+00:00,552,19145,UNHCR,0,1,survey,1249,https://microdata.unhcr.org/index.php/catalog/1249,,
UNHCR_LBN_2024_PM_Q2_v2.1,3,licensed,Protection Monitoring - Q2 2024,Lebanon,2024,2024,MENA,Middle East and North Africa,2025-03-03T20:45:55+00:00,2025-08-05T03:35:15+00:00,552,22326,UNHCR,0,1,survey,1250,https://microdata.unhcr.org/index.php/catalog/1250,,
UNHCR_AFG_2024_Q4_RHAF_anon_data_v2.1,3,licensed,Rapid Household Assessments 2024 October - December,Afghanistan,2024,2024,ASIA,Asia Pacific,2025-03-05T03:31:03+00:00,2025-03-14T04:41:56+00:00,278,7720,UNHCR,63,1,survey,1251,https://microdata.unhcr.org/index.php/catalog/1251,,
UNHCR_PDE_2021_2023_v2.1,3,licensed,"Protracted Displacement Economies, 2021 - 2023","Congo, Dem. Rep., Ethiopia, Lebanon...and 2 more",2021,2023,EXT,Other organizations,2025-03-12T19:12:47+00:00,2025-03-17T17:45:39+00:00,1499,60166,Protacted Displacement Economies,0,1,survey,1252,https://microdata.unhcr.org/index.php/catalog/1252,,
HDX_afghanistan-wash-dry-spell-assessment-june-2018_vEXT,5,remote,WASH Dry Spell Assessment June 2018,Afghanistan,2018,2018,HDX,The Humanitarian Data Exchange,2025-03-13T05:00:50+00:00,2025-03-13T05:13:29+00:00,0,374,REACH Initiative,0,1,survey,1253,https://microdata.unhcr.org/index.php/catalog/1253,,
HDX_burkina-faso-displacement-data-site-assessment-iom-dtm_vEXT,5,remote,Displacement Data - Site Assessment 2019,Burkina Faso,2019,2019,HDX,The Humanitarian Data Exchange,2025-03-13T05:13:32+00:00,2025-03-13T05:13:32+00:00,0,354,International Organization for Migration (IOM),0,1,survey,1254,https://microdata.unhcr.org/index.php/catalog/1254,,
HDX_burundi-baseline-assessment-data-iom-dtm_vEXT,5,remote,Displacement Baseline Assessment 2023,Burundi,2016,2023,HDX,The Humanitarian Data Exchange,2025-03-13T05:13:36+00:00,2025-03-13T05:13:36+00:00,0,352,International Organization for Migration (IOM),0,1,survey,1255,https://microdata.unhcr.org/index.php/catalog/1255,,
HDX_burundi-displacement-data-emergency-event-tracking-iom-dtm_vEXT,5,remote,Displacement Data - Emergency Event Tracking 2023,Burundi,2020,2023,HDX,The Humanitarian Data Exchange,2025-03-13T05:13:40+00:00,2025-03-13T05:13:40+00:00,0,306,International Organization for Migration (IOM),0,1,survey,1256,https://microdata.unhcr.org/index.php/catalog/1256,,
HDX_burundi-displacement-data-multi-sectoral-location-assessment-iom-dtm_vEXT,5,remote,Displacement Data - Multi Sectoral Location Assessment 2023,Burundi,2022,2023,HDX,The Humanitarian Data Exchange,2025-03-13T05:13:43+00:00,2025-03-13T05:13:43+00:00,0,304,International Organization for Migration (IOM),0,1,survey,1257,https://microdata.unhcr.org/index.php/catalog/1257,,
HDX_car-displacement-data-bangui-floods-oct19-site-assessment-iom-dtm_vEXT,5,remote,Displacement Data - Bangui Floods Site Assessment 2019,Central African Republic,2019,2019,HDX,The Humanitarian Data Exchange,2025-03-13T05:13:46+00:00,2025-03-13T05:13:46+00:00,0,370,International Organization for Migration,0,1,survey,1258,https://microdata.unhcr.org/index.php/catalog/1258,,
HDX_car-displacement-data-site-assessment-iom-dtm_vEXT,5,remote,Displacement Data - Site Assessment 2021,Central African Republic,2019,2021,HDX,The Humanitarian Data Exchange,2025-03-13T05:13:49+00:00,2025-03-13T05:13:49+00:00,0,291,International Organization for Migration,0,1,survey,1259,https://microdata.unhcr.org/index.php/catalog/1259,,
HDX_car-baseline-assessment-data-iom-dtm_vEXT,5,remote,Displacement Data - Baseline Assessment 2023,Central African Republic,2017,2023,HDX,The Humanitarian Data Exchange,2025-03-13T05:13:53+00:00,2025-03-13T05:13:53+00:00,0,302,International Organization for Migration (IOM),0,1,survey,1260,https://microdata.unhcr.org/index.php/catalog/1260,,
HDX_chad-displacement-data-baseline-assessment-returns-region-logone-oriental-iom-dtm_vEXT,5,remote,Displacement Data - Baseline Assessment - Returns - Region Logone Oriental 2019,Chad,2019,2019,HDX,The Humanitarian Data Exchange,2025-03-13T05:13:56+00:00,2025-03-13T05:13:56+00:00,0,323,International Organization for Migration (IOM),0,1,survey,1261,https://microdata.unhcr.org/index.php/catalog/1261,,
HDX_chad-displacement-data-baseline-assessment-returns-region-moyen-chari-iom-dtm_vEXT,5,remote,Displacement Data - Baseline Assessment - Returns - Region Moyen Chari 2019,Chad,2019,2019,HDX,The Humanitarian Data Exchange,2025-03-13T05:13:59+00:00,2025-03-13T05:13:59+00:00,0,310,International Organization for Migration (IOM),0,1,survey,1262,https://microdata.unhcr.org/index.php/catalog/1262,,
HDX_chad-site-village-assessment-lac-province-data-iom-dtm_vEXT,5,remote,Displacement Data - Site & Village Assessment - Lac Province 2023,Chad,2017,2023,HDX,The Humanitarian Data Exchange,2025-03-13T05:14:03+00:00,2025-03-13T05:14:03+00:00,0,383,International Organization for Migration (IOM),0,1,survey,1263,https://microdata.unhcr.org/index.php/catalog/1263,,
HDX_hno-datos-complementarios-2_vEXT,5,remote,Confinements and displacements 2017 - 2022,Colombia,2023,2023,HDX,The Humanitarian Data Exchange,2025-03-13T05:14:06+00:00,2025-03-13T05:31:54+00:00,0,342,Humanitarian partners,0,1,survey,1264,https://microdata.unhcr.org/index.php/catalog/1264,,
HDX_desplazamientos-colombia_vEXT,5,remote,Displacement Data 2023,Colombia,2008,2023,HDX,The Humanitarian Data Exchange,2025-03-13T05:14:09+00:00,2025-03-13T05:14:09+00:00,0,384,Humanitarian partners,0,1,survey,1265,https://microdata.unhcr.org/index.php/catalog/1265,,
HDX_eventos-y-afectados-por-violencia-armada-en-colombia-2012-2018-por-departamento-y-municipio_vEXT,5,remote,"Events and people affected by armed violence, 2017- 2021",Colombia,2017,2021,HDX,The Humanitarian Data Exchange,2025-03-13T05:14:13+00:00,2025-03-13T05:14:13+00:00,0,357,Multiple Sources (Humanitarian Partners),0,1,survey,1266,https://microdata.unhcr.org/index.php/catalog/1266,,
HDX_drc-displacement-deplace-site-assessment-ocha_vEXT,5,remote,Displacement Data - Site Assessment 2023,Congo (Democratic Republic of the),2021,2023,HDX,The Humanitarian Data Exchange,2025-03-13T05:14:16+00:00,2025-03-13T05:14:16+00:00,0,434,"Commissions Mouvements de Populations (CMP), OIM, OCHA et Partenaires",0,1,survey,1267,https://microdata.unhcr.org/index.php/catalog/1267,,
UNHCR_COL_2024_HFS_Q3_v2.1,3,licensed,High Frequency Survey - Q3 2024,Colombia,2024,2024,SA,Americas,2025-03-15T15:51:39+00:00,2025-03-15T15:58:00+00:00,104,3636,UNHCR,0,1,survey,1268,https://microdata.unhcr.org/index.php/catalog/1268,,
UNHCR_AFG_2024_Q3_RHAF_anon_data_v2.1,3,licensed,Rapid Household Assessments - 2024,Afghanistan,2024,2024,ASIA,Asia Pacific,2025-03-18T06:14:35+00:00,2025-08-26T15:15:47+00:00,274,10744,UNHCR,73,1,survey,1270,https://microdata.unhcr.org/index.php/catalog/1270,,
UNHCR_AFG_2024_Q3_CBPM_anon_data_v2.1,3,licensed,Community Based Protection Monitoring - 2024,Afghanistan,2024,2024,ASIA,Asia Pacific,2025-03-18T09:12:26+00:00,2025-08-26T15:17:11+00:00,688,19256,UNHCR,75,1,survey,1271,https://microdata.unhcr.org/index.php/catalog/1271,,
UNHCR_AFG_2024_Q4_CBPM_anon_data_v2.1,3,licensed,Community Based Protection Monitoring 2024 October - December,Afghanistan,2024,2024,ASIA,Asia Pacific,2025-03-18T09:44:22+00:00,2025-03-18T09:44:22+00:00,0,9850,UNHCR,76,1,survey,1272,https://microdata.unhcr.org/index.php/catalog/1272,,
UNHCR_EU_2024_ukr_intentions_round3_IDP,3,licensed, Survey of intentions and perspectives of IDPs #3 - February 2024,Ukraine,2024,2024,EURO,Europe,2025-03-26T14:49:01+00:00,2025-07-09T08:43:15+00:00,272,4003,"United Nations High Commissioner for Refugees, Ipsos SA",39,1,survey,1273,https://microdata.unhcr.org/index.php/catalog/1273,,
UNHCR_EU_2024_ukr_intentions_round4_IDP,3,licensed,Survey of intentions and perspectives of IDPs #4 - August 2024,Ukraine,2024,2024,EURO,Europe,2025-03-26T15:30:54+00:00,2025-07-09T08:59:20+00:00,250,2369,"United Nations High Commissioner for Refugees, Ipsos SA",0,1,survey,1274,https://microdata.unhcr.org/index.php/catalog/1274,,
UNHCR_EU_2024_ukr_intentions_round5_refugees,3,licensed,Survey of intentions and perspectives of refugees #5 - February 2024,Ukraine,2024,2024,EURO,Europe,2025-03-27T13:48:57+00:00,2025-03-27T14:37:58+00:00,263,7768,"United Nations High Commissioner for Refugees, Ipsos SA",137,1,survey,1275,https://microdata.unhcr.org/index.php/catalog/1275,,
UNHCR_EU_2024_ukr_intentions_round6_refugees,3,licensed,Survey of intentions and perspectives of refugees #6 - August 2024,Ukraine,2024,2024,EURO,Europe,2025-03-27T14:08:41+00:00,2025-03-27T14:37:36+00:00,239,7043,"United Nations High Commissioner for Refugees, Ipsos SA",0,1,survey,1276,https://microdata.unhcr.org/index.php/catalog/1276,,
UNHCR_EU_2024_ukr_intentions_round1_returnee,3,licensed,Survey of intentions and perspectives of returnee #1 - February 2024,Ukraine,2024,2024,EURO,Europe,2025-03-27T14:19:53+00:00,2025-07-09T09:08:14+00:00,142,2689,"United Nations High Commissioner for Refugees, Ipsos SA",41,1,survey,1277,https://microdata.unhcr.org/index.php/catalog/1277,,
UNHCR_EU_2024_ukr_intentions_round2_returnee,3,licensed,Survey of intentions and perspectives of returnee #2 - August 2024,Ukraine,2024,2024,EURO,Europe,2025-03-27T14:37:10+00:00,2025-07-09T09:13:38+00:00,139,1865,"United Nations High Commissioner for Refugees, Ipsos SA",0,1,survey,1278,https://microdata.unhcr.org/index.php/catalog/1278,,
UNHCR_BGD_2024_WASH,3,licensed,"WASH Knowledge, Attitudes, and Practices Survey - 2024",Bangladesh,2024,2024,ASIA,Asia Pacific,2025-04-01T08:54:21+00:00,2025-04-01T09:48:50+00:00,196,10352,United Nations High Commissioner for Refugees,0,1,survey,1279,https://microdata.unhcr.org/index.php/catalog/1279,,
UNHCR_BGD_2024_CBI,3,licensed,Post-Distribution Monitoring of Cash-Based Interventions - 2024,Bangladesh,2024,2024,ASIA,Asia Pacific,2025-04-01T09:48:36+00:00,2025-07-09T08:53:49+00:00,278,5853,United Nations High Commissioner for Refugees,0,1,survey,1280,https://microdata.unhcr.org/index.php/catalog/1280,,
UNHCR_EU_2023_10_prot_monitoring,3,licensed,Ukraine Situation Protection Profiling and Monitoring - October 2023 - April 2024,"Belarus, Bulgaria, Czech Republic...and 8 more",2023,2024,EURO,Europe,2025-04-02T09:49:02+00:00,2025-04-02T12:08:55+00:00,102,6160,UNHCR,0,1,survey,1281,https://microdata.unhcr.org/index.php/catalog/1281,,
UNHCR_EU_2024_07_prot_monitoring,3,licensed,Ukraine Situation Protection Profiling and Monitoring - July - October 2024,"Belarus, Bulgaria, Czech Republic...and 8 more",2024,2024,EURO,Europe,2025-04-02T11:29:48+00:00,2025-04-02T12:08:25+00:00,126,7155,UNHCR,0,1,survey,1282,https://microdata.unhcr.org/index.php/catalog/1282,,
UNHCR_SHL_2025_P21v3.1_MLI,3,licensed,Project 21 - Protection monitoring household data - March 2025,Mali,2022,2024,WA,West and Central Africa,2025-04-09T09:33:59+00:00,2025-08-07T11:11:44+00:00,0,382,,50,1,survey,1294,https://microdata.unhcr.org/index.php/catalog/1294,,
UNHCR_SHL_2025_P21v3.1_TCD,3,licensed,Project 21 - Protection monitoring household data - March 2025,Chad,2022,2024,WA,West and Central Africa,2025-04-09T09:34:01+00:00,2025-08-07T11:42:57+00:00,0,384,,47,1,survey,1295,https://microdata.unhcr.org/index.php/catalog/1295,,
UNHCR_SHL_2025_P21v3.1_NER,3,licensed,Project 21 - Protection monitoring household data - March 2025,Niger,2022,2024,WA,West and Central Africa,2025-04-09T09:34:03+00:00,2025-08-07T11:41:21+00:00,0,500,,50,1,survey,1296,https://microdata.unhcr.org/index.php/catalog/1296,,
